record_id,animal_type,date,time,location_x,location_y,movement_speed_mps,activity,temperature_c,is_near_water,steps_taken
31010,Boar,2027-07-16,01:00:00,586.8964,584.3877,1.126,Hiding,24.1,False,81
31011,Monkey,2027-07-16,02:00:00,749.9905,823.8911,2.159,Exploring,22.71,True,336
31012,Monkey,2027-07-16,03:00:00,435.13,2.9431,9.547,Resting,19.79,False,221
31013,Monkey,2027-07-16,04:00:00,487.9363,863.1836,9.479,Running,15.16,True,175
31014,Monkey,2027-07-16,05:00:00,582.0798,445.5094,8.171,Chasing,20.4,False,675
31015,Leopard,2027-07-16,06:00:00,63.407,610.3002,10.8,Hiding,17.13,False,777
31016,Fox,2027-07-16,07:00:00,863.1865,256.8177,0.572,Walking,36.92,True,73
31017,Elephant,2027-07-16,08:00:00,866.6779,998.7282,7.794,Exploring,39.36,False,265
31018,Boar,2027-07-16,09:00:00,281.4177,615.0592,9.913,Running,35.45,False,508
31019,Deer,2027-07-16,10:00:00,879.8225,972.9128,6.248,Chasing,12.17,True,522
31020,Fox,2027-07-16,11:00:00,745.1948,772.5983,4.948,Walking,10.54,True,691
31021,Tiger,2027-07-16,12:00:00,483.1914,876.0135,8.179,Eating,21.37,False,795
31022,Tiger,2027-07-16,13:00:00,347.764,258.5211,8.525,Running,15.32,True,94
31023,Boar,2027-07-16,14:00:00,399.3789,644.2259,8.143,Resting,39.48,False,373
31024,Elephant,2027-07-16,15:00:00,534.4189,354.0034,11.519,Exploring,22.0,True,46
31025,Boar,2027-07-16,16:00:00,412.5207,817.583,11.61,Running,11.37,True,599
31026,Bear,2027-07-16,17:00:00,420.2383,976.0719,7.551,Running,38.3,True,581
31027,Bear,2027-07-16,18:00:00,203.1234,213.5106,11.58,Resting,39.03,True,385
31028,Elephant,2027-07-16,19:00:00,707.812,736.3543,11.13,Exploring,28.61,True,92
31029,Rabbit,2027-07-16,20:00:00,609.5916,745.0074,2.732,Exploring,13.19,False,404
31030,Elephant,2027-07-16,21:00:00,991.9015,350.0881,8.761,Walking,26.6,False,69
31031,Deer,2027-07-16,22:00:00,141.2442,143.1641,3.869,Exploring,16.94,True,63
31032,Rabbit,2027-07-16,23:00:00,113.7383,319.0633,9.584,Running,16.06,False,771
31033,Elephant,2027-07-17,00:00:00,515.9323,167.6814,3.602,Chasing,34.97,False,42
31034,Rabbit,2027-07-17,01:00:00,151.9908,883.5186,2.769,Eating,11.35,False,379
31035,Boar,2027-07-17,02:00:00,610.6212,827.2299,11.655,Drinking,35.18,True,169
31036,Monkey,2027-07-17,03:00:00,196.1151,765.0806,3.257,Running,10.28,False,673
31037,Fox,2027-07-17,04:00:00,482.9985,758.4199,8.436,Walking,39.08,True,765
31038,Monkey,2027-07-17,05:00:00,611.3114,399.7447,0.662,Resting,31.09,True,148
31039,Deer,2027-07-17,06:00:00,458.0408,906.9839,5.997,Eating,11.99,False,667
31040,Bear,2027-07-17,07:00:00,319.9853,810.2984,6.193,Drinking,37.04,False,725
31041,Deer,2027-07-17,08:00:00,782.3161,905.9987,9.036,Exploring,33.48,True,309
31042,Bear,2027-07-17,09:00:00,854.658,499.2247,8.213,Chasing,15.73,True,701
31043,Boar,2027-07-17,10:00:00,278.0498,283.7187,7.629,Hiding,23.61,False,466
31044,Boar,2027-07-17,11:00:00,813.3937,648.5806,3.417,Hiding,25.65,True,195
31045,Rabbit,2027-07-17,12:00:00,391.634,682.2331,5.198,Chasing,36.5,False,677
31046,Leopard,2027-07-17,13:00:00,487.6236,706.3318,7.158,Chasing,29.34,True,758
31047,Bear,2027-07-17,14:00:00,231.7497,387.4826,4.738,Walking,28.02,False,77
31048,Boar,2027-07-17,15:00:00,625.7238,515.6312,10.581,Resting,22.48,False,326
31049,Leopard,2027-07-17,16:00:00,100.9267,111.5873,10.942,Walking,30.96,True,153
31050,Tiger,2027-07-17,17:00:00,591.6375,600.1375,6.109,Walking,39.37,True,301
31051,Tiger,2027-07-17,18:00:00,989.7181,464.3998,1.411,Drinking,36.89,True,210
31052,Rabbit,2027-07-17,19:00:00,753.4663,190.1487,2.894,Resting,21.25,True,657
31053,Deer,2027-07-17,20:00:00,895.0393,492.7636,11.32,Exploring,31.96,True,238
31054,Monkey,2027-07-17,21:00:00,464.1955,348.1572,9.584,Hiding,16.48,False,356
31055,Tiger,2027-07-17,22:00:00,142.1053,654.5524,8.678,Resting,16.94,False,796
31056,Rabbit,2027-07-17,23:00:00,288.4619,807.4264,4.509,Drinking,26.81,False,695
31057,Wolf,2027-07-18,00:00:00,49.0297,409.475,4.235,Resting,11.45,False,555
31058,Leopard,2027-07-18,01:00:00,501.811,833.7245,6.693,Exploring,11.8,True,384
31059,Fox,2027-07-18,02:00:00,649.6669,173.9165,6.772,Drinking,21.72,False,148
31060,Wolf,2027-07-18,03:00:00,424.4833,635.7503,7.243,Hiding,16.01,True,188
31061,Fox,2027-07-18,04:00:00,563.2049,429.3331,6.887,Walking,36.4,True,363
31062,Bear,2027-07-18,05:00:00,320.7022,376.2509,3.822,Resting,37.53,False,749
31063,Bear,2027-07-18,06:00:00,85.8581,228.1961,2.167,Resting,22.38,True,552
31064,Fox,2027-07-18,07:00:00,431.999,242.2596,11.649,Exploring,37.37,False,595
31065,Boar,2027-07-18,08:00:00,547.7978,458.2616,1.104,Eating,39.99,False,548
31066,Boar,2027-07-18,09:00:00,982.6348,838.4277,9.813,Drinking,25.85,True,420
31067,Monkey,2027-07-18,10:00:00,347.2734,551.4526,2.363,Resting,35.89,True,442
31068,Deer,2027-07-18,11:00:00,677.7697,572.2906,11.443,Exploring,12.6,True,311
31069,Monkey,2027-07-18,12:00:00,822.6244,712.4858,5.992,Exploring,11.67,True,682
31070,Rabbit,2027-07-18,13:00:00,335.3907,291.1179,4.057,Exploring,10.32,False,414
31071,Bear,2027-07-18,14:00:00,929.9312,380.3831,11.027,Drinking,18.54,False,476
31072,Fox,2027-07-18,15:00:00,338.8313,848.1251,4.086,Drinking,39.72,True,651
31073,Leopard,2027-07-18,16:00:00,969.8043,51.7159,6.337,Drinking,13.42,True,609
31074,Leopard,2027-07-18,17:00:00,2.1569,513.4846,9.598,Eating,21.0,True,29
31075,Elephant,2027-07-18,18:00:00,634.1733,535.2877,8.968,Hiding,28.43,False,745
31076,Monkey,2027-07-18,19:00:00,789.9262,552.0361,10.743,Drinking,30.99,False,249
31077,Fox,2027-07-18,20:00:00,280.0604,761.4215,4.409,Hiding,15.16,True,152
31078,Boar,2027-07-18,21:00:00,117.0503,451.3079,2.447,Walking,37.43,True,133
31079,Rabbit,2027-07-18,22:00:00,24.3684,843.7555,5.215,Resting,35.76,True,578
31080,Wolf,2027-07-18,23:00:00,74.4069,339.0803,8.195,Chasing,12.45,True,612
31081,Elephant,2027-07-19,00:00:00,543.034,339.5278,3.145,Walking,12.95,True,375
31082,Wolf,2027-07-19,01:00:00,839.1674,963.946,8.132,Running,10.89,True,161
31083,Bear,2027-07-19,02:00:00,63.1309,324.4347,2.037,Running,39.26,True,340
31084,Rabbit,2027-07-19,03:00:00,113.1804,192.1082,11.932,Resting,33.69,False,94
31085,Deer,2027-07-19,04:00:00,5.103,551.7837,6.579,Walking,39.11,False,267
31086,Wolf,2027-07-19,05:00:00,282.2774,952.1959,0.931,Hiding,25.5,True,501
31087,Rabbit,2027-07-19,06:00:00,921.2464,779.2435,1.417,Walking,38.15,True,346
31088,Elephant,2027-07-19,07:00:00,276.288,436.1687,7.084,Eating,12.48,False,727
31089,Bear,2027-07-19,08:00:00,440.8144,505.8341,6.661,Eating,19.04,False,660
31090,Rabbit,2027-07-19,09:00:00,178.9574,997.8782,4.964,Eating,34.4,True,228
31091,Deer,2027-07-19,10:00:00,116.2845,718.885,7.269,Hiding,16.1,False,19
31092,Boar,2027-07-19,11:00:00,182.3944,101.0326,1.176,Eating,18.47,True,630
31093,Leopard,2027-07-19,12:00:00,210.4328,609.7875,1.472,Exploring,12.81,True,197
31094,Tiger,2027-07-19,13:00:00,130.2888,942.0148,3.495,Drinking,17.77,False,429
31095,Boar,2027-07-19,14:00:00,791.553,193.0526,9.892,Exploring,33.74,True,195
31096,Boar,2027-07-19,15:00:00,477.2456,773.6224,2.874,Resting,10.51,True,359
31097,Leopard,2027-07-19,16:00:00,539.7694,414.9057,8.85,Resting,32.12,False,467
31098,Boar,2027-07-19,17:00:00,374.6506,143.3479,6.943,Exploring,21.23,True,393
31099,Fox,2027-07-19,18:00:00,210.7428,838.3412,4.105,Drinking,26.52,False,494
31100,Bear,2027-07-19,19:00:00,93.9017,639.5414,1.512,Walking,38.59,True,249
31101,Rabbit,2027-07-19,20:00:00,75.9257,12.7499,8.738,Walking,38.37,True,168
31102,Bear,2027-07-19,21:00:00,185.142,830.8392,5.219,Eating,18.4,True,206
31103,Fox,2027-07-19,22:00:00,850.1762,535.7968,7.295,Exploring,23.76,False,158
31104,Boar,2027-07-19,23:00:00,216.5452,624.1135,5.348,Walking,39.02,False,135
31105,Tiger,2027-07-20,00:00:00,354.8196,563.3243,8.284,Hiding,24.47,False,730
31106,Elephant,2027-07-20,01:00:00,572.7516,390.3258,0.669,Exploring,19.6,True,72
31107,Bear,2027-07-20,02:00:00,511.4131,136.0243,0.585,Eating,22.78,True,71
31108,Bear,2027-07-20,03:00:00,665.8206,718.8936,3.154,Drinking,11.46,True,564
31109,Tiger,2027-07-20,04:00:00,194.3148,683.95,9.605,Exploring,29.37,True,50
31110,Deer,2027-07-20,05:00:00,524.0489,859.2438,5.12,Chasing,29.58,True,463
31111,Bear,2027-07-20,06:00:00,767.7492,614.6369,11.724,Drinking,26.91,True,124
31112,Rabbit,2027-07-20,07:00:00,387.507,44.2704,9.368,Exploring,11.69,True,315
31113,Wolf,2027-07-20,08:00:00,971.8944,412.1023,7.344,Chasing,17.75,False,314
31114,Rabbit,2027-07-20,09:00:00,577.9494,104.5038,3.088,Chasing,38.36,False,334
31115,Rabbit,2027-07-20,10:00:00,674.8266,596.7152,3.168,Drinking,25.43,True,727
31116,Rabbit,2027-07-20,11:00:00,459.0877,203.3248,4.085,Drinking,26.07,True,355
31117,Boar,2027-07-20,12:00:00,857.8508,943.4589,10.168,Resting,26.5,False,228
31118,Fox,2027-07-20,13:00:00,451.4869,155.3909,9.583,Exploring,29.74,False,129
31119,Bear,2027-07-20,14:00:00,942.2803,832.9717,8.821,Walking,34.71,False,576
31120,Wolf,2027-07-20,15:00:00,307.4905,608.7567,6.301,Running,22.33,False,745
31121,Tiger,2027-07-20,16:00:00,865.8194,308.4443,4.436,Resting,17.28,True,796
31122,Elephant,2027-07-20,17:00:00,639.3532,791.3844,8.83,Exploring,11.63,False,284
31123,Monkey,2027-07-20,18:00:00,799.0547,965.93,3.992,Resting,29.2,False,586
31124,Boar,2027-07-20,19:00:00,37.7013,144.3188,9.309,Eating,19.89,True,489
31125,Leopard,2027-07-20,20:00:00,277.2797,839.412,1.821,Drinking,33.04,False,422
31126,Wolf,2027-07-20,21:00:00,847.0789,811.6292,7.507,Exploring,26.33,True,432
31127,Monkey,2027-07-20,22:00:00,318.3337,760.2183,1.18,Exploring,29.83,False,322
31128,Bear,2027-07-20,23:00:00,712.6554,270.6066,6.68,Hiding,34.27,False,321
31129,Boar,2027-07-21,00:00:00,992.1888,770.6219,1.183,Hiding,10.51,True,453
31130,Fox,2027-07-21,01:00:00,177.1687,79.0349,10.754,Hiding,26.82,True,20
31131,Fox,2027-07-21,02:00:00,417.5459,105.4296,4.841,Hiding,28.7,True,775
31132,Wolf,2027-07-21,03:00:00,165.1267,306.8804,7.61,Exploring,11.84,False,370
31133,Wolf,2027-07-21,04:00:00,154.2865,257.1992,4.101,Drinking,25.68,True,611
31134,Deer,2027-07-21,05:00:00,633.0428,475.7791,6.522,Drinking,33.66,True,406
31135,Bear,2027-07-21,06:00:00,191.376,565.601,8.634,Running,15.19,True,211
31136,Bear,2027-07-21,07:00:00,482.6539,300.7157,4.102,Walking,27.26,False,143
31137,Bear,2027-07-21,08:00:00,977.9415,695.7759,2.551,Eating,26.6,False,489
31138,Boar,2027-07-21,09:00:00,333.1295,6.9212,8.327,Resting,23.36,False,202
31139,Fox,2027-07-21,10:00:00,873.6298,228.9729,1.543,Hiding,39.8,True,265
31140,Boar,2027-07-21,11:00:00,396.3651,353.1362,9.894,Walking,24.17,False,320
31141,Wolf,2027-07-21,12:00:00,262.8649,393.8387,6.675,Walking,39.49,False,141
31142,Elephant,2027-07-21,13:00:00,336.2517,364.168,1.731,Resting,18.55,True,774
31143,Deer,2027-07-21,14:00:00,127.6865,12.2084,5.594,Running,30.81,False,546
31144,Wolf,2027-07-21,15:00:00,678.9852,937.8851,4.279,Hiding,22.88,True,380
31145,Rabbit,2027-07-21,16:00:00,509.0199,763.5427,1.888,Running,18.54,False,744
31146,Tiger,2027-07-21,17:00:00,613.8305,5.7688,0.467,Chasing,21.21,True,387
31147,Monkey,2027-07-21,18:00:00,303.0928,350.9257,5.368,Walking,18.12,False,422
31148,Rabbit,2027-07-21,19:00:00,653.465,442.4828,7.818,Exploring,29.24,False,624
31149,Rabbit,2027-07-21,20:00:00,164.5989,216.7322,10.656,Hiding,23.07,True,677
31150,Fox,2027-07-21,21:00:00,652.4727,915.9814,3.996,Drinking,25.75,True,154
31151,Wolf,2027-07-21,22:00:00,81.1382,729.476,3.653,Drinking,19.99,False,787
31152,Rabbit,2027-07-21,23:00:00,400.2732,863.5188,6.353,Eating,24.5,False,47
31153,Bear,2027-07-22,00:00:00,609.753,737.8055,6.812,Eating,17.0,False,714
31154,Boar,2027-07-22,01:00:00,855.3175,354.9656,1.707,Drinking,26.39,False,412
31155,Bear,2027-07-22,02:00:00,812.415,476.5302,0.902,Exploring,23.91,True,277
31156,Fox,2027-07-22,03:00:00,526.9501,60.4161,2.137,Walking,11.63,True,210
31157,Fox,2027-07-22,04:00:00,883.3707,421.5175,7.37,Eating,26.52,False,291
31158,Wolf,2027-07-22,05:00:00,505.903,801.4505,4.69,Eating,26.03,True,781
31159,Wolf,2027-07-22,06:00:00,517.1667,747.8488,1.127,Eating,39.72,True,136
31160,Tiger,2027-07-22,07:00:00,720.5536,784.6417,9.377,Walking,19.98,False,586
31161,Rabbit,2027-07-22,08:00:00,877.7823,270.6592,7.608,Drinking,33.59,True,243
31162,Deer,2027-07-22,09:00:00,602.7165,98.767,10.021,Hiding,20.29,False,186
31163,Bear,2027-07-22,10:00:00,944.1918,460.1395,3.67,Drinking,22.85,True,230
31164,Rabbit,2027-07-22,11:00:00,232.5861,480.5297,6.808,Hiding,17.55,False,583
31165,Bear,2027-07-22,12:00:00,924.3094,624.386,8.462,Hiding,38.09,True,587
31166,Leopard,2027-07-22,13:00:00,221.653,94.2482,11.037,Resting,13.24,False,732
31167,Monkey,2027-07-22,14:00:00,526.4155,38.6763,0.628,Eating,21.78,False,438
31168,Monkey,2027-07-22,15:00:00,796.0318,747.1617,11.014,Walking,25.41,True,39
31169,Wolf,2027-07-22,16:00:00,801.5842,640.7951,2.26,Running,21.12,True,183
31170,Deer,2027-07-22,17:00:00,278.1593,219.9186,4.87,Hiding,32.03,False,326
31171,Deer,2027-07-22,18:00:00,985.8952,839.3292,1.511,Hiding,35.75,False,504
31172,Elephant,2027-07-22,19:00:00,80.6034,347.5648,10.588,Resting,18.18,True,449
31173,Fox,2027-07-22,20:00:00,34.7827,479.8114,3.321,Drinking,34.96,True,634
31174,Deer,2027-07-22,21:00:00,841.5295,126.1209,7.273,Drinking,13.34,True,330
31175,Bear,2027-07-22,22:00:00,819.0189,972.6735,5.661,Exploring,22.23,False,558
31176,Bear,2027-07-22,23:00:00,712.8174,725.3066,10.522,Exploring,35.74,True,416
31177,Monkey,2027-07-23,00:00:00,850.774,240.1107,0.479,Exploring,37.16,True,50
31178,Rabbit,2027-07-23,01:00:00,137.5593,949.3418,4.976,Running,27.3,False,237
31179,Deer,2027-07-23,02:00:00,95.6875,382.0001,3.069,Eating,12.14,True,384
31180,Elephant,2027-07-23,03:00:00,969.4026,425.3482,3.105,Resting,11.89,False,374
31181,Rabbit,2027-07-23,04:00:00,624.238,164.9705,6.38,Hiding,18.98,True,440
31182,Monkey,2027-07-23,05:00:00,919.8467,426.6329,2.87,Hiding,25.73,True,773
31183,Bear,2027-07-23,06:00:00,906.4432,973.2882,6.268,Chasing,35.67,False,566
31184,Wolf,2027-07-23,07:00:00,653.1398,433.1439,1.623,Walking,25.24,False,577
31185,Leopard,2027-07-23,08:00:00,628.4745,700.1477,11.096,Walking,20.79,True,339
31186,Deer,2027-07-23,09:00:00,359.9458,978.5183,9.866,Eating,36.99,False,635
31187,Bear,2027-07-23,10:00:00,149.1101,622.8783,1.058,Running,29.94,True,128
31188,Rabbit,2027-07-23,11:00:00,686.605,284.6483,9.748,Walking,37.59,False,792
31189,Bear,2027-07-23,12:00:00,817.8606,343.7023,9.233,Drinking,24.18,True,739
31190,Elephant,2027-07-23,13:00:00,544.6238,236.6144,0.828,Chasing,19.89,True,179
31191,Monkey,2027-07-23,14:00:00,50.8691,946.849,5.932,Walking,10.43,True,610
31192,Boar,2027-07-23,15:00:00,144.9177,893.1056,1.836,Walking,38.65,True,191
31193,Bear,2027-07-23,16:00:00,101.9603,636.1314,0.667,Chasing,35.13,False,307
31194,Wolf,2027-07-23,17:00:00,657.8316,79.0589,8.063,Walking,30.73,True,263
31195,Deer,2027-07-23,18:00:00,564.7891,791.6308,5.531,Eating,10.4,True,779
31196,Wolf,2027-07-23,19:00:00,466.5003,817.5154,6.879,Eating,36.75,True,519
31197,Elephant,2027-07-23,20:00:00,543.4086,750.4383,1.727,Hiding,35.76,True,115
31198,Fox,2027-07-23,21:00:00,275.9548,171.7443,5.07,Eating,15.35,True,32
31199,Rabbit,2027-07-23,22:00:00,804.7272,282.2825,1.536,Drinking,29.18,True,519
31200,Leopard,2027-07-23,23:00:00,328.5453,812.541,6.039,Chasing,17.87,True,323
31201,Deer,2027-07-24,00:00:00,644.3012,443.6038,4.872,Exploring,35.58,True,55
31202,Boar,2027-07-24,01:00:00,390.8742,242.1625,11.806,Eating,37.93,True,157
31203,Monkey,2027-07-24,02:00:00,72.1665,642.0812,0.232,Resting,28.81,True,729
31204,Monkey,2027-07-24,03:00:00,256.9514,593.5662,3.557,Drinking,32.63,True,344
31205,Elephant,2027-07-24,04:00:00,965.0983,519.403,7.338,Walking,34.4,True,109
31206,Fox,2027-07-24,05:00:00,190.5371,343.9589,7.462,Exploring,32.25,False,169
31207,Tiger,2027-07-24,06:00:00,104.9287,774.7128,6.672,Exploring,28.13,True,53
31208,Elephant,2027-07-24,07:00:00,291.1522,569.0893,10.3,Exploring,27.9,False,379
31209,Fox,2027-07-24,08:00:00,877.9259,865.5267,8.959,Eating,32.94,True,722
31210,Monkey,2027-07-24,09:00:00,306.0264,829.7769,11.188,Running,15.06,False,578
31211,Monkey,2027-07-24,10:00:00,417.3801,942.8551,8.128,Hiding,35.0,True,608
31212,Rabbit,2027-07-24,11:00:00,310.0769,740.6664,3.154,Chasing,21.68,False,27
31213,Bear,2027-07-24,12:00:00,988.9736,138.3494,6.809,Running,28.4,True,566
31214,Bear,2027-07-24,13:00:00,999.8751,365.4295,9.142,Walking,10.36,True,491
31215,Leopard,2027-07-24,14:00:00,482.7728,752.7072,9.963,Resting,38.8,True,583
31216,Elephant,2027-07-24,15:00:00,784.8257,134.8849,1.075,Running,27.25,True,479
31217,Boar,2027-07-24,16:00:00,220.0598,676.7756,5.342,Running,35.4,False,707
31218,Monkey,2027-07-24,17:00:00,374.2951,328.4548,2.782,Chasing,19.92,True,756
31219,Monkey,2027-07-24,18:00:00,679.3397,235.9269,9.936,Walking,36.68,True,442
31220,Boar,2027-07-24,19:00:00,286.3284,544.9622,0.838,Eating,32.41,True,320
31221,Boar,2027-07-24,20:00:00,224.6987,90.0011,4.361,Eating,37.54,False,708
31222,Tiger,2027-07-24,21:00:00,922.2379,693.8985,1.432,Running,29.72,False,228
31223,Leopard,2027-07-24,22:00:00,244.2981,407.1849,7.929,Exploring,34.82,True,401
31224,Bear,2027-07-24,23:00:00,59.2778,597.4914,0.111,Drinking,31.23,True,613
31225,Bear,2027-07-25,00:00:00,751.088,87.2123,10.067,Running,22.82,False,289
31226,Elephant,2027-07-25,01:00:00,243.2683,438.5,6.172,Drinking,37.82,True,470
31227,Leopard,2027-07-25,02:00:00,450.1841,784.7101,4.946,Exploring,37.64,True,386
31228,Deer,2027-07-25,03:00:00,111.557,709.733,4.448,Chasing,39.85,True,616
31229,Wolf,2027-07-25,04:00:00,68.5156,538.3007,3.852,Running,33.24,True,243
31230,Rabbit,2027-07-25,05:00:00,460.4457,192.2452,3.725,Chasing,13.48,False,780
31231,Monkey,2027-07-25,06:00:00,337.0883,589.7064,11.387,Chasing,31.13,True,357
31232,Elephant,2027-07-25,07:00:00,505.9252,676.7941,5.523,Exploring,20.89,False,698
31233,Tiger,2027-07-25,08:00:00,965.7833,559.4646,1.054,Walking,24.54,True,267
31234,Bear,2027-07-25,09:00:00,407.3883,755.6202,5.573,Running,30.4,False,287
31235,Tiger,2027-07-25,10:00:00,602.6571,375.7164,8.731,Resting,20.12,True,293
31236,Rabbit,2027-07-25,11:00:00,97.5954,394.8702,6.946,Resting,34.37,True,182
31237,Bear,2027-07-25,12:00:00,885.9176,941.8313,10.052,Drinking,33.46,False,685
31238,Wolf,2027-07-25,13:00:00,805.8611,910.0071,4.51,Resting,10.86,True,305
31239,Tiger,2027-07-25,14:00:00,522.407,181.2855,10.615,Chasing,20.79,False,702
31240,Elephant,2027-07-25,15:00:00,183.3769,245.4652,8.079,Chasing,20.22,True,611
31241,Monkey,2027-07-25,16:00:00,425.9499,567.4745,6.595,Hiding,37.65,False,676
31242,Elephant,2027-07-25,17:00:00,297.384,558.0091,9.005,Resting,13.87,False,613
31243,Rabbit,2027-07-25,18:00:00,994.5168,78.5795,0.98,Drinking,16.22,True,655
31244,Leopard,2027-07-25,19:00:00,490.8383,914.0051,3.054,Eating,20.28,False,513
31245,Tiger,2027-07-25,20:00:00,422.2331,773.949,4.495,Chasing,28.25,False,236
31246,Fox,2027-07-25,21:00:00,169.0583,796.8526,7.359,Exploring,33.27,False,79
31247,Leopard,2027-07-25,22:00:00,239.1089,691.6419,1.904,Eating,34.86,False,706
31248,Monkey,2027-07-25,23:00:00,711.5877,166.5545,11.863,Resting,29.1,False,454
31249,Bear,2027-07-26,00:00:00,534.9093,364.0469,11.348,Eating,15.1,False,749
31250,Boar,2027-07-26,01:00:00,358.0313,326.3461,5.236,Chasing,34.72,True,556
31251,Bear,2027-07-26,02:00:00,297.0137,988.3523,10.749,Hiding,22.74,True,642
31252,Tiger,2027-07-26,03:00:00,200.7402,113.1858,10.466,Hiding,23.83,True,510
31253,Monkey,2027-07-26,04:00:00,33.8979,554.8898,4.432,Running,27.21,True,626
31254,Boar,2027-07-26,05:00:00,977.15,771.9306,6.523,Running,18.51,False,400
31255,Elephant,2027-07-26,06:00:00,753.1104,406.9799,0.502,Eating,34.89,False,248
31256,Bear,2027-07-26,07:00:00,927.8708,526.8864,6.133,Walking,37.77,True,301
31257,Bear,2027-07-26,08:00:00,412.5509,165.9299,6.116,Eating,17.33,False,662
31258,Deer,2027-07-26,09:00:00,869.3828,207.9325,10.012,Exploring,28.07,False,263
31259,Monkey,2027-07-26,10:00:00,256.2499,695.3283,0.886,Walking,16.45,True,734
31260,Bear,2027-07-26,11:00:00,509.8348,724.0256,7.249,Hiding,10.59,False,28
31261,Leopard,2027-07-26,12:00:00,202.4794,558.1732,9.91,Chasing,28.31,False,106
31262,Tiger,2027-07-26,13:00:00,770.3372,905.3691,4.965,Eating,39.41,False,31
31263,Leopard,2027-07-26,14:00:00,497.602,372.3991,6.709,Eating,18.43,True,481
31264,Monkey,2027-07-26,15:00:00,536.2729,725.8289,7.873,Chasing,26.31,True,537
31265,Wolf,2027-07-26,16:00:00,859.4546,725.1639,0.752,Running,15.36,False,667
31266,Tiger,2027-07-26,17:00:00,739.2174,463.0396,5.455,Resting,20.38,False,495
31267,Wolf,2027-07-26,18:00:00,966.266,828.4458,2.76,Hiding,27.08,False,185
31268,Fox,2027-07-26,19:00:00,405.336,525.6481,10.963,Resting,24.74,False,671
31269,Wolf,2027-07-26,20:00:00,461.4547,626.0524,11.315,Walking,39.97,False,413
31270,Wolf,2027-07-26,21:00:00,615.3387,43.8728,9.169,Chasing,21.56,False,70
31271,Rabbit,2027-07-26,22:00:00,453.3125,690.2942,1.5,Chasing,35.51,True,566
31272,Wolf,2027-07-26,23:00:00,419.6154,651.0836,11.972,Resting,39.81,True,606
31273,Fox,2027-07-27,00:00:00,340.5717,906.8157,0.603,Eating,18.22,False,232
31274,Bear,2027-07-27,01:00:00,831.8842,140.8273,11.238,Eating,39.96,True,172
31275,Boar,2027-07-27,02:00:00,533.4894,190.1297,2.773,Drinking,34.83,True,25
31276,Wolf,2027-07-27,03:00:00,607.4031,481.0678,2.627,Drinking,21.1,True,43
31277,Fox,2027-07-27,04:00:00,204.0755,347.1527,6.668,Drinking,35.42,False,638
31278,Deer,2027-07-27,05:00:00,251.7765,139.941,7.025,Drinking,14.48,True,667
31279,Wolf,2027-07-27,06:00:00,339.7932,153.0696,6.031,Eating,12.61,False,636
31280,Boar,2027-07-27,07:00:00,465.369,715.0701,10.266,Running,39.02,False,363
31281,Boar,2027-07-27,08:00:00,43.9273,748.5948,0.086,Resting,32.86,True,87
